id,instrument,code,name,position,row,violin_1,violin_2,alto,cello,bass,flute,oboe,clarinet,bassoon,horn,trumpet,trombone,tuba,percussion,harp,piano,column
1605,Alto,Bee3,Symphonie N°7 (BEETHOVEN) - Configuration 3,M18,18,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,M
1606,Alto,Bee4,Symphonie N°7 (BEETHOVEN) - Configuration 4,M18,18,3,3,2,3,3,3,3,3,3,3,3,0,0,3,0,0,M
1607,Alto,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,K19,19,3,3,2,3,3,3,3,3,3,3,3,0,0,2,0,0,K
1608,Alto,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,K19,19,3,3,4,3,3,3,3,3,3,3,3,0,0,3,0,0,K
1609,Alto,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,K19,19,3,3,2,2,3,3,3,3,3,3,3,0,0,3,0,0,K
1610,Alto,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,M20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,M
1611,Alto,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,M20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,M
1612,Alto,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,M20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,M
1613,Alto,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,M20,20,3,3,4,3,3,3,3,3,3,3,3,3,3,3,0,0,M
1614,Alto,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,M20,20,3,3,4,3,3,3,3,3,3,3,3,3,3,3,0,0,M
1615,Alto,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,K19,19,3,3,2,3,3,3,3,3,3,3,3,3,3,3,0,0,K
1616,Alto,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,K19,19,3,3,2,3,3,3,3,3,3,3,3,3,3,3,0,0,K
1617,Alto,Mah1,Symphonie n°5 (MAHLER) - Configuration 1,M20,20,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,0,M
1618,Alto,Mah2,Symphonie n°5 (MAHLER) - Configuration 2,K19,19,2,2,2,3,3,3,3,3,3,3,1,1,3,3,3,0,K
1619,Alto,Mah3,Symphonie n°5 (MAHLER) - Configuration 3,K19,19,2,2,1,2,1,3,3,3,3,3,3,3,3,3,0,0,K
1620,Alto,Rav1,La Valse (RAVEL) - Configuration 1,K19,19,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,0,K
1621,Alto,Rav2,La Valse (RAVEL) - Configuration 2,N16,16,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,0,N
1622,Alto,Str1,Symphonie alpestre (STRAUSS) - Configuration 1,L16,16,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,L
1623,Alto,Str2,Symphonie alpestre (STRAUSS) - Configuration 2,P14,14,3,3,2,3,3,3,3,3,3,2,2,2,2,3,3,3,P
1624,Alto,Str3,Symphonie alpestre (STRAUSS) - Configuration 3,N15,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,N
1625,Violon 2,Moz1,Symphonie n°41 (MOZART) - Configuration 1,J16,16,3,3,3,3,3,3,3,0,3,3,3,0,0,3,0,0,J
1626,Violon 2,Moz2,Symphonie n°41 (MOZART) - Configuration 2,I15,15,3,3,3,3,3,3,3,0,3,3,3,0,0,3,0,0,I
1627,Violon 2,Moz3,Symphonie n°41 (MOZART) - Configuration 3,O19,19,2,3,3,2,2,3,2,0,2,2,4,0,0,5,0,0,O
1628,Violon 2,Moz4,Symphonie n°41 (MOZART) - Configuration 4,O17,17,2,3,3,2,2,2,2,0,2,2,3,0,0,4,0,0,O
1637,Violon 2,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,I15,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,I
1638,Violon 2,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,Q19,19,2,2,2,3,2,2,3,2,3,3,2,3,3,3,0,0,Q
1639,Violon 2,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,P19,19,1,2,2,3,3,2,2,2,2,4,4,4,4,3,0,0,P
1640,Violon 2,Bra4,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 4,Q18,18,1,3,3,1,3,2,3,1,3,1,4,4,4,3,0,0,Q
1641,Violon 2,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,I15,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,I
1642,Violon 2,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,I15,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,I
1643,Violon 2,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,P16,16,2,3,3,2,3,2,3,2,3,2,3,3,3,3,0,0,P
1644,Violon 2,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,Q18,18,2,3,3,2,3,2,2,2,3,2,3,3,3,3,0,0,Q
1645,Violon 2,Mah1,Symphonie n°5 (MAHLER) - Configuration 1,P18,18,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,0,P
1648,Violon 2,Rav1,La Valse (RAVEL) - Configuration 1,P16,16,2,3,3,3,2,3,3,3,3,3,5,5,5,5,2,0,P
1649,Violon 2,Rav2,La Valse (RAVEL) - Configuration 2,I15,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,I
1650,Violon 2,Str1,Symphonie alpestre (STRAUSS) - Configuration 1,P18,18,2,3,2,3,2,2,2,2,2,3,5,5,5,4,1,3,P
1651,Violon 2,Str2,Symphonie alpestre (STRAUSS) - Configuration 2,P16,16,2,2,2,2,2,2,2,2,2,4,5,5,5,3,1,3,P
1652,Violon 2,Str3,Symphonie alpestre (STRAUSS) - Configuration 3,P18,18,2,2,2,2,2,2,2,2,2,4,3,3,3,3,2,3,P
1657,Violon 2,Bee1,Symphonie N°7 (BEETHOVEN) - Configuration 1,J16,16,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,J
1658,Violon 2,Bee2,Symphonie N°7 (BEETHOVEN) - Configuration 2,O18,18,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,O
1659,Violon 2,Bee3,Symphonie N°7 (BEETHOVEN) - Configuration 3,O18,18,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,O
1660,Violon 2,Bee4,Symphonie N°7 (BEETHOVEN) - Configuration 4,O18,18,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,O
1661,Violon 2,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,P20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,P
1662,Violon 2,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,O14,14,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,O
1663,Violon 2,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,O20,20,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,O
1664,Violon 2,Sch4,Symphonie n°3 (SCHUMANN) - Configuration 4,P16,16,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,P
1665,Violon 2,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,J15,15,3,3,3,3,3,3,3,3,3,5,3,3,3,3,0,0,J
1666,Violon 2,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,O18,18,3,3,3,2,1,3,3,3,3,3,3,3,3,3,0,0,O
1667,Violon 2,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,N18,18,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,N
1668,Violon 2,Bra4,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 4,N18,18,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,N
1669,Violon 2,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,I18,18,3,3,2,3,2,3,3,3,3,3,3,3,3,3,0,0,I
1670,Violon 2,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,I18,18,3,3,2,3,4,3,3,3,3,3,3,3,3,3,0,0,I
1671,Violon 2,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,O18,18,3,3,3,3,3,3,3,3,3,3,5,3,3,3,0,0,O
1672,Violon 2,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,O18,18,3,3,3,3,3,3,3,3,3,1,3,3,3,3,0,0,O
1673,Violon 2,Mah1,Symphonie n°5 (MAHLER) - Configuration 1,O19,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,O
1674,Violon 2,Mah2,Symphonie n°5 (MAHLER) - Configuration 2,P18,18,3,3,3,3,3,3,3,3,3,2,5,3,3,3,0,0,P
1675,Violon 2,Mah3,Symphonie n°5 (MAHLER) - Configuration 3,P14,14,3,3,3,3,3,3,3,3,3,3,5,4,4,3,3,0,P
1678,Violon 2,Str1,Symphonie alpestre (STRAUSS) - Configuration 1,O17,17,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,O
1679,Violon 2,Str2,Symphonie alpestre (STRAUSS) - Configuration 2,P16,16,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,P
1680,Violon 2,Str3,Symphonie alpestre (STRAUSS) - Configuration 3,O19,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,O
1685,Violon 2,Bee1,Symphonie N°7 (BEETHOVEN) - Configuration 1,K16,16,2,2,1,2,2,3,3,2,2,3,3,0,0,3,0,0,K
1686,Violon 2,Bee2,Symphonie N°7 (BEETHOVEN) - Configuration 2,O20,20,1,1,1,3,3,2,3,1,1,2,3,0,0,4,0,0,O
1687,Violon 2,Bee3,Symphonie N°7 (BEETHOVEN) - Configuration 3,O20,20,1,2,2,2,3,2,3,2,2,3,3,0,0,3,0,0,O
1688,Violon 2,Bee4,Symphonie N°7 (BEETHOVEN) - Configuration 4,O20,20,1,2,2,2,3,2,3,2,2,3,3,0,0,3,0,0,O
1689,Violon 2,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,O20,20,2,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,O
1690,Violon 2,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,N17,17,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,N
1691,Violon 2,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,O20,20,2,2,2,3,3,3,3,1,2,3,4,0,0,3,0,0,O
1692,Violon 2,Sch4,Symphonie n°3 (SCHUMANN) - Configuration 4,O20,20,2,3,3,3,3,3,3,2,3,3,3,0,0,3,0,0,O
1693,Violon 2,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,K14,14,2,2,2,3,2,4,4,3,3,3,4,3,3,2,4,3,K
1694,Violon 2,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,O20,20,2,3,3,3,2,3,3,3,3,3,3,3,3,3,0,0,O
1695,Violon 2,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,O20,20,2,3,3,3,3,3,3,3,3,3,4,4,4,3,0,0,O
1696,Violon 2,Bra4,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 4,O20,20,2,3,3,3,3,3,3,3,3,2,3,3,3,3,0,0,O
1697,Violon 2,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,K16,16,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,K
1698,Violon 2,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,K16,16,3,3,3,3,2,3,3,2,2,3,3,3,3,3,0,0,K
1699,Violon 2,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,O20,20,2,3,3,3,3,2,2,2,2,3,4,4,4,4,0,0,O
1700,Violon 2,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,O20,20,2,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,O
1701,Violon 2,Mah1,Symphonie n°5 (MAHLER) - Configuration 1,K16,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,K
1702,Violon 2,Mah2,Symphonie n°5 (MAHLER) - Configuration 2,O20,20,2,3,3,2,2,3,3,3,3,3,4,4,4,3,3,0,O
1703,Violon 2,Mah3,Symphonie n°5 (MAHLER) - Configuration 3,O17,17,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,0,O
1704,Violon 2,Rav1,La Valse (RAVEL) - Configuration 1,O17,17,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,0,O
1705,Violon 2,Rav2,La Valse (RAVEL) - Configuration 2,K16,16,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,K
1706,Violon 2,Str1,Symphonie alpestre (STRAUSS) - Configuration 1,O20,20,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,O
1707,Violon 2,Str2,Symphonie alpestre (STRAUSS) - Configuration 2,O17,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,O
1708,Violon 2,Str3,Symphonie alpestre (STRAUSS) - Configuration 3,O20,20,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,O
1719,Violon 2,Bee1,Symphonie N°7 (BEETHOVEN) - Configuration 1,K17,17,3,3,3,3,3,3,3,3,3,3,3,0,0,4,0,0,K
1720,Violon 2,Bee2,Symphonie N°7 (BEETHOVEN) - Configuration 2,O21,21,2,3,3,3,3,2,2,3,3,3,3,0,0,3,0,0,O
1721,Violon 2,Bee3,Symphonie N°7 (BEETHOVEN) - Configuration 3,P18,18,3,3,3,3,3,3,3,3,3,3,3,0,0,5,0,0,P
1722,Violon 2,Bee4,Symphonie N°7 (BEETHOVEN) - Configuration 4,P18,18,3,3,3,3,3,3,3,3,3,3,4,0,0,3,0,0,P
1723,Violon 2,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,O22,22,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,O
1724,Violon 2,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,N18,18,2,3,4,4,4,3,3,3,3,3,3,0,0,3,0,0,N
1725,Violon 2,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,O21,21,2,3,3,3,3,3,3,3,3,3,4,0,0,3,0,0,O
1726,Violon 2,Sch4,Symphonie n°3 (SCHUMANN) - Configuration 4,P20,20,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,P
1727,Violon 2,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,K16,16,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,K
1728,Violon 2,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,P19,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,P
1729,Violon 2,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,K17,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,K
1730,Violon 2,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,K17,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,K
1731,Violon 2,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,O18,18,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,O
1732,Violon 2,Moz1,Symphonie n°41 (MOZART) - Configuration 1,J18,18,5,5,2,3,2,3,3,0,3,4,4,0,0,4,0,0,J
1733,Violon 2,Moz2,Symphonie n°41 (MOZART) - Configuration 2,K17,17,4,5,2,2,2,3,3,0,3,3,3,0,0,2,0,0,K
1734,Violon 2,Moz3,Symphonie n°41 (MOZART) - Configuration 3,P21,21,2,3,3,2,2,3,3,0,3,3,3,0,0,3,0,0,P
1735,Violon 2,Moz4,Symphonie n°41 (MOZART) - Configuration 4,O21,21,2,3,3,2,2,3,3,0,3,3,3,0,0,3,0,0,O
1740,Violon 2,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,N21,21,2,4,3,2,2,3,3,2,3,3,3,0,0,3,0,0,N
1741,Violon 2,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,N16,16,1,3,3,3,2,4,4,2,3,3,3,0,0,3,0,0,N
1742,Violon 2,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,P21,21,2,3,2,3,2,3,3,3,3,3,3,0,0,3,0,0,P
1743,Violon 2,Sch4,Symphonie n°3 (SCHUMANN) - Configuration 4,P21,21,2,4,3,3,2,3,3,2,3,3,3,0,0,3,0,0,P
1744,Violon 2,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,J16,16,4,3,2,2,2,3,3,2,2,3,3,2,3,3,0,0,J
1745,Violon 2,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,O21,21,2,3,3,2,2,3,3,2,3,3,3,3,3,3,4,4,O
1746,Violon 2,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,P21,21,2,3,3,2,2,3,3,2,3,3,3,3,3,3,0,0,P
1747,Violon 2,Bra4,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 4,O21,21,2,3,3,2,2,3,3,2,3,3,3,3,3,3,0,0,O
1748,Violon 2,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,J16,16,4,3,2,3,3,3,3,3,3,3,3,3,3,3,0,0,J
1749,Violon 2,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,J16,16,4,3,2,3,3,3,3,2,3,3,3,3,3,3,0,0,J
1750,Violon 2,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,P21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,P
1751,Violon 2,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,P21,21,3,3,3,3,3,3,3,2,3,3,3,3,3,3,0,0,P
1752,Violon 2,Mah1,Symphonie n°5 (MAHLER) - Configuration 1,I16,16,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,0,I
1753,Violon 2,Mah2,Symphonie n°5 (MAHLER) - Configuration 2,P21,21,2,3,3,3,3,3,3,3,3,3,4,4,4,3,3,0,P
1754,Violon 2,Mah3,Symphonie n°5 (MAHLER) - Configuration 3,N19,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,N
1755,Violon 2,Rav1,La Valse (RAVEL) - Configuration 1,N19,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,N
1756,Violon 2,Rav2,La Valse (RAVEL) - Configuration 2,J16,16,4,3,2,2,3,3,3,3,3,3,3,3,3,3,3,0,J
1758,Violon 2,Str2,Symphonie alpestre (STRAUSS) - Configuration 2,N19,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,N
1759,Violon 2,Str3,Symphonie alpestre (STRAUSS) - Configuration 3,N19,19,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,N
1760,Violon 2,Moz1,Symphonie n°41 (MOZART) - Configuration 1,K19,19,3,3,2,4,2,3,3,0,3,3,3,0,0,2,0,0,K
1761,Violon 2,Moz2,Symphonie n°41 (MOZART) - Configuration 2,K19,19,3,3,3,2,3,3,3,0,3,3,3,0,0,3,0,0,K
1762,Violon 2,Moz3,Symphonie n°41 (MOZART) - Configuration 3,N20,20,2,3,3,2,1,3,3,0,3,2,3,0,0,3,0,0,N
1763,Violon 2,Moz4,Symphonie n°41 (MOZART) - Configuration 4,N20,20,3,3,3,3,4,3,3,0,3,3,3,0,0,5,0,0,N
1765,Violon 2,Bee3,Symphonie N°7 (BEETHOVEN) - Configuration 3,N20,20,3,3,3,1,3,3,3,3,3,3,4,0,0,4,0,0,N
1766,Violon 2,Bee2,Symphonie N°7 (BEETHOVEN) - Configuration 2,N20,20,3,3,4,2,4,1,1,2,2,3,3,0,0,4,0,0,N
1767,Violon 2,Bee4,Symphonie N°7 (BEETHOVEN) - Configuration 4,N20,20,3,3,3,3,3,3,3,3,3,3,3,0,0,5,0,0,N
1768,Violon 2,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,N20,20,2,3,3,2,1,3,3,3,3,4,4,0,0,3,0,0,N
1769,Violon 2,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,L13,13,2,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,L
1770,Violon 2,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,N20,20,3,3,3,5,4,4,4,4,4,3,3,0,0,3,0,0,N
1771,Violon 2,Sch4,Symphonie n°3 (SCHUMANN) - Configuration 4,N20,20,4,4,4,4,4,3,3,3,3,4,3,0,0,3,0,0,N
1772,Violon 2,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,K19,19,3,3,3,3,3,4,1,1,1,3,4,4,4,3,0,0,K
1773,Violon 2,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,N20,20,3,3,3,3,4,3,3,2,1,3,4,3,3,3,0,0,N
1774,Violon 2,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,N20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,N
1775,Violon 2,Bra4,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 4,N20,20,3,3,3,2,3,2,1,2,1,3,4,2,3,3,0,0,N
1776,Violon 2,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,K19,19,3,3,3,3,3,3,3,3,2,3,3,2,3,3,0,0,K
1777,Violon 2,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,K19,19,3,3,3,3,3,2,2,2,2,3,3,2,3,3,0,0,K
1778,Violon 2,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,N20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,N
1779,Violon 2,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,N20,20,3,3,3,3,4,3,3,3,3,3,3,3,3,3,0,0,N
1780,Violon 2,Mah1,Symphonie n°5 (MAHLER) - Configuration 1,K19,19,3,3,4,3,3,3,3,3,3,4,4,4,4,4,0,0,K
1781,Violon 2,Mah2,Symphonie n°5 (MAHLER) - Configuration 2,N20,20,1,3,4,3,2,4,3,3,3,2,3,3,3,3,2,0,N
1782,Violon 2,Mah3,Symphonie n°5 (MAHLER) - Configuration 3,M19,19,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,0,M
1783,Violon 2,Rav1,La Valse (RAVEL) - Configuration 1,M19,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,M
1784,Violon 2,Rav2,La Valse (RAVEL) - Configuration 2,K18,18,3,3,3,3,2,3,1,1,1,3,4,3,4,3,3,0,K
1785,Violon 2,Str1,Symphonie alpestre (STRAUSS) - Configuration 1,N20,20,2,3,3,2,2,3,2,2,2,4,5,4,3,2,3,3,N
1786,Violon 2,Str2,Symphonie alpestre (STRAUSS) - Configuration 2,N20,20,3,3,5,4,4,4,2,2,2,5,5,5,5,5,3,3,N
1787,Violon 2,Str3,Symphonie alpestre (STRAUSS) - Configuration 3,N20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,N
1788,Violon 2,Moz1,Symphonie n°41 (MOZART) - Configuration 1,K19,19,3,3,3,3,3,3,3,0,3,3,3,0,0,3,0,0,K
1789,Violon 2,Moz2,Symphonie n°41 (MOZART) - Configuration 2,K19,19,3,3,3,3,3,3,3,0,3,3,3,0,0,3,0,0,K
1790,Violon 2,Moz3,Symphonie n°41 (MOZART) - Configuration 3,N21,21,2,3,4,2,2,3,3,0,3,3,3,0,0,5,0,0,N
1791,Violon 2,Moz4,Symphonie n°41 (MOZART) - Configuration 4,N21,21,2,3,4,2,2,4,4,0,4,4,4,0,0,5,0,0,N
1792,Violon 2,Bee1,Symphonie N°7 (BEETHOVEN) - Configuration 1,K19,19,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,K
1793,Violon 2,Bee2,Symphonie N°7 (BEETHOVEN) - Configuration 2,N21,21,2,3,4,2,2,3,3,3,3,3,3,0,0,3,0,0,N
1794,Violon 2,Bee3,Symphonie N°7 (BEETHOVEN) - Configuration 3,N21,21,2,3,4,2,2,3,3,3,3,3,3,0,0,3,0,0,N
1795,Violon 2,Bee4,Symphonie N°7 (BEETHOVEN) - Configuration 4,N21,21,2,3,4,2,2,3,3,3,3,3,3,0,0,1,0,0,N
1796,Violon 2,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,N21,21,2,3,4,2,2,3,3,3,3,3,3,0,0,3,0,0,N
1797,Violon 2,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,M19,19,1,3,2,2,2,3,3,3,3,3,3,0,0,3,0,0,M
1798,Violon 2,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,N21,21,2,3,3,3,2,3,3,3,3,3,3,0,0,3,0,0,N
1799,Violon 2,Sch4,Symphonie n°3 (SCHUMANN) - Configuration 4,N21,21,2,3,3,3,2,3,3,3,3,3,3,0,0,3,0,0,N
1800,Violon 2,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,K19,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,K
1801,Violon 2,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,N21,21,2,3,3,3,2,3,3,3,3,3,3,3,3,3,0,0,N
1802,Violon 2,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,N21,21,2,3,3,3,2,3,3,3,3,3,3,3,3,3,0,0,N
1803,Violon 2,Bra4,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 4,N21,21,2,3,4,3,3,3,3,3,3,3,3,3,3,3,0,0,N
1804,Violon 2,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,K19,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,K
1805,Violon 2,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,K19,19,2,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,K
1806,Violon 2,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,N21,21,2,3,4,2,2,3,3,3,3,3,3,3,3,3,0,0,N
1807,Violon 2,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,N21,21,2,3,4,2,2,3,3,3,3,3,3,3,3,3,0,0,N
1808,Violon 2,Mah1,Symphonie n°5 (MAHLER) - Configuration 1,K19,19,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,0,K
1809,Violon 2,Mah2,Symphonie n°5 (MAHLER) - Configuration 2,N21,21,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,0,N
1810,Violon 2,Mah3,Symphonie n°5 (MAHLER) - Configuration 3,M19,19,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,0,M
1811,Violon 2,Rav1,La Valse (RAVEL) - Configuration 1,M19,19,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,0,M
1812,Violon 2,Rav2,La Valse (RAVEL) - Configuration 2,K19,19,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,0,K
1813,Violon 2,Str1,Symphonie alpestre (STRAUSS) - Configuration 1,N21,21,2,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,N
1814,Violon 2,Str2,Symphonie alpestre (STRAUSS) - Configuration 2,M19,19,2,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,M
